"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3150000","CDFI2260032011000001","20110720","","01","영업/정상","13","영업중","","","","","02-2602-6002","","157910","서울특별시 강서구 화곡동 918-23번지 외 2필지 ","서울특별시 강서구 곰달래로 108 (화곡동,외 2필지)","","호텔에스","2020-04-01 17:36:14","U","2020-04-03 02:40:00.0","","186202.178143443    ","447567.06883048     ","관광숙박업","","","13","","","","","10","3","88","","HOTEL S","TOURIST HOTEL","","","","","","","","6450.74","","","","","","","","","4983800000","","","","6451","관광호텔업"
"3150000","CDFI2260032012000001","20121031","","01","영업/정상","13","영업중","","","","","2660-9125","","157290","서울특별시 강서구 외발산동 426 ","서울특별시 강서구 방화대로 94 (외발산동)","07506","메이필드 호텔","2022-01-20 16:01:14","U","2022-01-22 02:40:00.0","","183863.692502412    ","449443.610735042    ","관광숙박업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","36128","","0","","","","","","","0","","","","36128","관광호텔업"
"3150000","CDFI2260032013000001","20130114","","01","영업/정상","13","영업중","","","","","02-2602-6393","","157909","서울특별시 강서구 화곡동 904-6 ","서울특별시 강서구 곰달래로24길 35 (화곡동)","07778","드 어반 관광호텔","2022-01-20 15:59:43","U","2022-01-22 02:40:00.0","","186440.443863809    ","447428.864448039    ","관광숙박업","","","14","","","","","11","3","46","0","","","0","0","","0","0","","0","3334.21","","0","","","","","","","6000000000","","","","3334","관광호텔업"
"3150000","CDFI2260032013000002","20130225","","01","영업/정상","13","영업중","","","","","02-2605-1970","","157909","서울특별시 강서구 화곡동 905-8번지 ","서울특별시 강서구 강서로5나길 30 (화곡동)","07777","볼(Voll) 관광호텔","2020-04-01 17:40:47","U","2020-04-03 02:40:00.0","","186374.27787759     ","447401.426813655    ","관광숙박업","","","15","","","","","13","2","54","","","","","","","","","","","3652.02","","","","","","","","","5500000000","","","","3652","관광호텔업"
"3150000","CDFI2260032017000003","20171227","","01","영업/정상","13","영업중","","","","","02-2138-0051","","","서울특별시 강서구 염창동 20-85번지 ","서울특별시 강서구 양천로65길 41-22, 제이케이블라썸호텔 (염창동)","07546","제이케이블라썸호텔","2020-04-01 17:52:06","U","2020-04-03 02:40:00.0","","188239.336760938    ","450510.801870622    ","관광숙박업","","준공업지역","17","기타","","","호텔","15","2","336","11312","JK BLOSSOM HOTEL","","","","","","","","","11312","","","","","","","","","19300000000","","","","11312","관광호텔업"
"3150000","CDFI2260032018000001","20180209","","01","영업/정상","13","영업중","","","","","02-2668-3600","","","서울특별시 강서구 마곡동 797-10번지 엠팰리체 701호","서울특별시 강서구 마곡동로4길 15, 엠팰리체 7층 701호 (마곡동)","07803","호텔 엠펠리체","2020-04-01 17:53:09","U","2020-04-03 02:40:00.0","","185377              ","450842              ","관광숙박업","","일반상업지역","17","기타","","","호텔","13","4","118","","","","","","","","","","","8501","","","","","","","","","2000000000","","","","8501","관광호텔업"
"3150000","CDFI2260032014000001","20140725","","01","영업/정상","13","영업중","","","","","070-4632-3500","","157910","서울특별시 강서구 화곡동 921-19 ","서울특별시 강서구 곰달래로 70-1 (화곡동)","07775","해담채스테이","2021-05-27 13:37:30","U","2021-05-29 02:40:00.0","","185841.652551744    ","447544.394615942    ","관광숙박업","","일반상업지역","14","","","삼성화재","","13","1","51","","","","","","","","","","","1704.61","","","","","","","","","","","","","1705","관광호텔업"
"3150000","CDFI2260032014000003","20141125","","01","영업/정상","13","영업중","","","","","02-2038-8000","","157930","서울특별시 강서구 등촌동 678-11번지 ","서울특별시 강서구 강서로 400 (등촌동)","07583","에스알호텔","2020-04-01 17:44:29","U","2020-04-03 02:40:00.0","","185746.535          ","450996.145          ","관광숙박업","","준주거지역","16","학교정화(상대)","","","","14","2","82","","","","","","","","","","","4833.06","","","","","","","","","2400000000","","","","4833","관광호텔업"
"3150000","CDFI2260032016000001","20160121","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 72-1번지 ","서울특별시 강서구 화곡로 248-13 (화곡동, 필호스텔)","07678","필호스텔","2020-04-01 17:47:08","U","2020-04-03 02:40:00.0","","186358.332102311    ","449480.163884546    ","관광숙박업","","일반상업지역","6","학교정화(상대)","","현대해상화재","호텔","5","1","28","","FILL HOSTEL","TOURIST HOSTEL","","","","","","","","980.74","","","","","","","","","","","","","981","호스텔업"
"3150000","CDFI2260032017000001","20170530","","01","영업/정상","13","영업중","","","","","02-6733-6000","","","서울특별시 강서구 공항동 1375 ","서울특별시 강서구 공항대로 30 (공항동, 로얄스퀘어호텔서울)","07623","로얄스퀘어호텔","2021-01-18 14:05:16","U","2021-01-20 02:40:00.0","","183171.101582153    ","450946.909086171    ","관광숙박업","","일반주거지역","9","학교정화(상대)","","","숙박시설","7","2","100","","","","","","","","","","","8446.4","","","","","","","","","12000000000","","","","8446","호스텔업"
"3150000","CDFI2260031997000001","1997-07-26","","01","영업/정상","13","영업중","","","","","02-3660-4000","","157-862","서울특별시 강서구 염창동 259-2","서울특별시 강서구 양천로 743 (염창동)","","나이아가라관광호텔","2023-03-22 17:41:33","U","2022-12-02 22:04:00.0","","189200.147733153","449654.951038959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3150000","CDFI2260032013000003","20130925","","01","영업/정상","13","영업중","","","","","02-3397-2000","","157040","서울특별시 강서구 염창동 260-7번지 ","서울특별시 강서구 공항대로 663 (염창동)","07557","골든서울호텔","2020-04-01 17:42:12","U","2020-04-03 02:40:00.0","","189152.269637156    ","449524.540786105    ","관광숙박업","","","18","","","","","15","3","260","","","","","","","","","","","12800.1","","","","","","","","","","","","","12800","관광호텔업"
"3150000","CDFI2260032003000005","20030325","","04","취소/말소/만료/정지/중지","35","직권말소","20150511","","","","","","157290","서울특별시 강서구 외발산동 282-2번지 ","서울특별시 강서구 남부순환로 188 (외발산동)","","붐 관광호텔","2016-05-12 10:05:39","I","2018-08-31 23:59:59.0","","183993.393147385    ","449605.865701793    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160000","CDFI2260032011000001","20110908","","03","폐업","03","폐업","20211101","","","","2211-0180,2211-2000","","152706","서울특별시 구로구 신도림동 692 ","서울특별시 구로구 경인로 662 (신도림동)","08209","쉐라톤 서울 디큐브시티 호텔","2021-11-01 14:31:27","U","2021-11-03 02:40:00.0","","190107.045415333    ","445157.626366229    ","관광숙박업","","일반상업지역","50","","","삼성화재","숙박시설","42","8","269","","","","","","","","","","","229988.69","","","","","","","","","28857225000","","","","229989","관광호텔업"
"3170000","CDFI2260032019000002","20191122","","01","영업/정상","13","영업중","","","","","894-8888","","","서울특별시 금천구 시흥동 888-11 ","서울특별시 금천구 시흥대로56길 15 (시흥동)","08628","호텔 트리플8","2021-04-13 14:56:07","U","2021-04-15 02:40:00.0","","191301.371054373    ","438953.867911208    ","관광숙박업","","","","","","","","10","1","40","135","","","","","","","","","","982.8","","","","","","","","","","","","","983","호스텔업"
"3150000","CDFI2260032015000001","20150126","","01","영업/정상","13","영업중","","","","","02-2658-7440","","157839","서울특별시 강서구 등촌동 637-9","서울특별시 강서구 화곡로68길 116 (등촌동)","157839","(주)컴앤스테이 강서","2022-08-31 10:38:21","U","2021-12-09 00:02:00.0","","187554.713371127","450514.96692719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160000","CDFI2260032019000001","20190904","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 135-66 ","서울특별시 구로구 남부순환로105길 20 (가리봉동)","08395","한중레지던스","2021-05-17 10:42:48","U","2021-05-19 02:40:00.0","","190337.689631891    ","441911.257105979    ","관광숙박업","","준공업지역","11","기타","","","숙박시설","9","2","36","","","","","","","","","","","829.4","","","","","","","","","1586000000","","","","829","호스텔업"
"3160000","CDFI2260032019000003","20191010","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 127-7 가리봉 호스텔 ","서울특별시 구로구 디지털로19길 9, 가리봉 호스텔 (가리봉동)","08387","가리봉 호스텔","2021-09-07 15:03:06","U","2021-09-09 02:40:00.0","","190189.036566337    ","442005.296573287    ","관광숙박업","","준공업지역","14","기타","","","호텔","13","1","136","0","","","0","0","","0","0","","0","3785.69","","0","","","","","","","8900000000","","","","3786","호스텔업"
"3160000","CDFI2260032019000004","20191227","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 135-18 STUDIO 135 ","서울특별시 구로구 남부순환로105다길 9-1, STUDIO 135 (가리봉동)","08395","스튜디오 135 호스텔","2021-08-20 15:08:03","U","2021-08-22 02:40:00.0","","190288.461900752    ","441957.227369102    ","관광숙박업","","준공업지역","10","기타","","","호텔","9","1","40","0","","","0","0","","0","0","","0","997.25","","0","","","","","","","220000000","","","","997","호스텔업"
"3160000","CDFI2260032018000002","20180824","","01","영업/정상","13","영업중","","","","","02  853 9116","","","서울특별시 구로구 구로동 1131-2 ","서울특별시 구로구 시흥대로 533 (구로동)","08392","컬리넌호텔 구로","2021-05-17 10:55:23","U","2021-05-19 02:40:00.0","","191043.644024006    ","442112.644374091    ","관광숙박업","","준공업지역","12","기타","","","호텔","10","2","68","2576","","","","","","","","","","2576.42","","","","","","","","","11000000000","","","","2576","관광호텔업"
"3160000","CDFI2260032018000003","20180827","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 131-18 아단아 ","서울특별시 구로구 디지털로19길 6-8, 아단아 (가리봉동)","08388","아단아","2021-08-20 15:09:16","U","2021-08-22 02:40:00.0","","190241.658927066    ","442019.000152412    ","관광숙박업","","준공업지역","10","","","","숙박시설","9","1","33","0","","","0","0","","0","0","","0","732.5","","0","","","","","","","0","","","","733","호스텔업"
"3160000","CDFI2260032018000004","20180827","","01","영업/정상","13","영업중","","","","","02-868-7700","","","서울특별시 구로구 가리봉동 135-25 구로 제이에스 호스텔 ","서울특별시 구로구 남부순환로105길 32, 구로 제이에스 호스텔 (가리봉동)","08395","구로 제이에스 호스텔","2021-05-17 11:04:15","U","2021-05-19 02:40:00.0","","190289.173314581    ","441929.798809285    ","관광숙박업","","","8","","","","숙박시설","7","1","40","","","","","","","","","","","1407.41","","","","","","","","","5130000000","","","","1407","호스텔업"
"3160000","CDFI2260032019000002","20190905","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 131-53","서울특별시 구로구 디지털로19길 6-14 (가리봉동)","08388","스토리호스텔","2023-01-27 10:37:52","U","2022-11-30 22:09:00.0","","190265.51915022","442043.305262935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160000","CDFI2260032018000001","20180625","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 가리봉동 135-30 바모스하우스 ","서울특별시 구로구 남부순환로105다길 12, 바모스하우스 (가리봉동)","08395","바모스하우스","2021-09-02 13:31:52","U","2021-09-04 02:40:00.0","","190311.667218288    ","441947.454339126    ","관광숙박업","","준공업지역","8","","","","숙박시설","7","1","29","683","","","","","","","","","","683.2","","","","","","","","","","","","","683","호스텔업"
"3160000","CDFI2260032014000002","20141218","","01","영업/정상","13","영업중","","","","","02-2683-9000","","152892","서울특별시 구로구 오류동 31-277 ","서울특별시 구로구 경인로 229 (오류동)","08267","호텔 베르누이","2021-06-16 15:43:13","U","2021-06-18 02:40:00.0","","186313.367967351    ","443926.763932065    ","관광숙박업","","일반상업지역","24","","","","숙박시설","22","2","397","211333","","","","","","","","","","21308.83","","","","","","","","","4110000000","","","","21309","관광호텔업"
